count,guc,exposure,year,gsi_band,agency_indicator,usage,new_renewal,gender,country_origin,clean_make,cover,driver_age_band,leasing,vehicle_type,veh_age,excess_band,source_of_business,claim_type,gross_claim,claim_count,ultimate_inflated_claims,ncd,ncd_discount,agg_indicator,vehicle_color,business_activity,offset_exposure,offset_total
0,0,0.112328767123288,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,OTHERS,JEDDAH,45_to_55,LEASING,Sedan,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.186325,-2.18632528687818
0,0,0.136986301369863,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,OTHERS,JEDDAH,35_to_45,LEASING,Sedan,1_to_2,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-1.987874,-1.98787434815435
0,0,0.104109589041096,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,RIYADH,45_to_55,LEASING,Sedan,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.262311,-2.26231119385611
1.01754385964912,8190.65420221553,0.104109589041096,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,NORTH,45_to_55,LEASING,Sedan,1_to_2,2500_to_5000,Broker,OD,7311,1,11816.7291440387,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.262311,-2.26231119385611
0,0,0.10958904109589,2022,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,TOYOTA,RIYADH,35_to_45,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.211018,-2.21101789946856
0,0,0.123287671232877,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,EASTERN,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.093235,-2.09323486381217
0,0,0.142465753424658,2022,200000+,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,EASTERN,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-1.948654,-1.94865363500106
0,0,0.164383561643836,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,RIYADH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-1.805553,-1.80555279136039
0,0,0.142465753424658,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,OTHERS,JEDDAH,35_to_45,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-1.948654,-1.94865363500106
0,0,0.158904109589041,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,SOUTH,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-1.839454,-1.83945434303607
0,0,0.123287671232877,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,JEDDAH,45_to_55,LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.093235,-2.09323486381217
0,0,0.158904109589041,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,OTHERS,SOUTH,45_to_55,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-1.839454,-1.83945434303607
0,0,0.104109589041096,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,RIYADH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.262311,-2.26231119385611
0,0,0.120547945205479,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,EASTERN,35_to_45,LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.115708,-2.11570771966423
0,0,0.123287671232877,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,JEDDAH,35_to_45,LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.093235,-2.09323486381217
0,0,0.13972602739726,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,WESTERN,35_to_45,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-1.968072,-1.96807172085817
0,0,0.10958904109589,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,EASTERN,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.211018,-2.21101789946856
0,0,0.158904109589041,2022,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,TOYOTA,NORTH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-1.839454,-1.83945434303607
0,0,0.0986301369863014,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,RIYADH,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.316378,-2.31637841512638
0,0,0.10958904109589,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,RIYADH,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.211018,-2.21101789946856
0,0,0.120547945205479,2022,50000,AGENCY,PRIVATE CAR,NEW,FEMALE,KOREAN,OTHERS,RIYADH,45_to_55,LEASING,Sedan,1_to_2,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.115708,-2.11570771966423
0,0,0.10958904109589,2022,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,TOYOTA,EASTERN,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.211018,-2.21101789946856
0,0,0.112328767123288,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,OTHERS,SOUTH,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.186325,-2.18632528687818
0,0,0.10958904109589,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,EASTERN,35_to_45,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.211018,-2.21101789946856
0,0,0.106849315068493,2022,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,TOYOTA,JEDDAH,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.236336,-2.23633570745285
0,0,0.10958904109589,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,JEDDAH,45_to_55,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.211018,-2.21101789946856
0,0,0.123287671232877,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,JEDDAH,45_to_55,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.093235,-2.09323486381217
0,0,0.150684931506849,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,MECCA,35_to_45,LEASING,Sedan,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-1.892564,-1.89256416835002
0,0,0.120547945205479,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,NORTH,35_to_45,LEASING,Sedan,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.115708,-2.11570771966423
0,0,0.104109589041096,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,RIYADH,25_to_35,LEASING,Sedan,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.262311,-2.26231119385611
0,0,0.120547945205479,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,NORTH,25_to_35,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.115708,-2.11570771966423
0,0,0.13972602739726,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,JEDDAH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-1.968072,-1.96807172085817
0,0,0.123287671232877,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.093235,-2.09323486381217
0,0,0.104109589041096,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,JEDDAH,35_to_45,LEASING,Sedan,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.262311,-2.26231119385611
0,0,0.150684931506849,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,WESTERN,35_to_45,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-1.892564,-1.89256416835002
0,0,0.150684931506849,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,WESTERN,35_to_45,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-1.892564,-1.89256416835002
0,0,0.106849315068493,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,JEDDAH,21_to_25,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.236336,-2.23633570745285
0,0,0.101369863013699,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,SOUTH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.28898,-2.28897944093827
0,0,0.123287671232877,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,JEDDAH,35_to_45,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.093235,-2.09323486381217
0,0,0.120547945205479,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,USA,FORD,RIYADH,35_to_45,LEASING,Pickup,2_to_3,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.115708,-2.11570771966423
0,0,0.106849315068493,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,JEDDAH,35_to_45,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.236336,-2.23633570745285
0,0,0.106849315068493,2022,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,TOYOTA,NORTH,35_to_45,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.236336,-2.23633570745285
0,0,0.0684931506849315,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,USA,FORD,RIYADH,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.681021,-2.68102152871429
0,0,0.128767123287671,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.04975,-2.04974975187243
0,0,0.10958904109589,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,WESTERN,25_to_35,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.211018,-2.21101789946856
0,0,0.191780821917808,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,OTHERS,RIYADH,25_to_35,NON-LEASING,Sedan,0_to_1,5000+,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-1.651402,-1.65140211153313
0,0,0.202739726027397,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,JEDDAH,55+,NON-LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-1.595832,-1.59583226037832
0,0,0.158904109589041,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,MECCA,25_to_35,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-1.839454,-1.83945434303607
1.01754385964912,19986.4958237621,0.101369863013699,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,JEDDAH,35_to_45,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,OD,17840,1,22484.4194883759,NCD_0,0,NON-AGGREGATOR,OTHERS,,-2.28898,-2.28897944093827
0,0,0.117808219178082,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,SOUTH,45_to_55,LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-2.138697,-2.13869723788893
0,0,0.136986301369863,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,JEDDAH,55+,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-1.987874,-1.98787434815435
0,0,0.10958904109589,2022,200000+,AGENCY,PRIVATE CAR,NEW,FEMALE,USA,OTHERS,JEDDAH,35_to_45,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-2.211018,-2.21101789946856
0,0,0.104109589041096,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,SOUTH,25_to_35,LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-2.262311,-2.26231119385611
0,0,0.120547945205479,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,EASTERN,35_to_45,LEASING,Sedan,1_to_2,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-2.115708,-2.11570771966423
0,0,0.13972602739726,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,RIYADH,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-1.968072,-1.96807172085817
1.17234018047137,3029.97496376686,0.210958904109589,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,NORTH,55+,NON-LEASING,Sedan,0_to_1,2500_to_5000,Broker,OD,2895.2,1,3290.77033866552,NCD_0,0,NON-AGGREGATOR,OTHERS,,-1.556092,-1.55609193172881
0,0,0.216438356164384,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,RIYADH,25_to_35,NON-LEASING,Jeeps_4x4,1_to_2,2500_to_5000,Aggregator,,0,0,0,NCD_0,0,AGGREGATOR,OTHERS,,-1.53045,-1.53044950111547
0,0,0.208219178082192,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,JEDDAH,45_to_55,LEASING,Jeeps_4x4,0_to_1,5000+,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-1.569164,-1.56916401329616
0,0,0.216438356164384,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,OTHERS,RIYADH,35_to_45,NON-LEASING,Jeeps_4x4,4_to_5,2500_to_5000,Aggregator,,0,0,0,NCD_0,0,AGGREGATOR,OTHERS,,-1.53045,-1.53044950111547
0,0,0.191780821917808,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,RIYADH,25_to_35,NON-LEASING,Sedan,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-1.651402,-1.65140211153313
0,0,0.161643835616438,2022,200000+,AGENCY,PRIVATE CAR,NEW,FEMALE,EUROPE,OTHERS,RIYADH,35_to_45,LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-1.82236,-1.82235990967677
0,0,0.216438356164384,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,OTHERS,JEDDAH,45_to_55,NON-LEASING,Jeeps_4x4,1_to_2,2500_to_5000,Aggregator,,0,0,0,NCD_0,0,AGGREGATOR,OTHERS,,-1.53045,-1.53044950111547
0,0,0.0931506849315069,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,OTHERS,JEDDAH,55+,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.373537,-2.37353682896633
0,0,0.0931506849315069,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,OTHERS,MECCA,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.373537,-2.37353682896633
0,0,0.0931506849315069,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,SOUTH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.373537,-2.37353682896633
0,0,0.213698630136986,2022,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,USA,CHEVROLET,RIYADH,25_to_35,NON-LEASING,Jeeps_4x4,2_to_3,1500_to_2000,Aggregator,,0,0,0,NCD_0,0,AGGREGATOR,OTHERS,,-1.543189,-1.5431885268929
0,0,0.213698630136986,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,OTHERS,EASTERN,25_to_35,NON-LEASING,Sedan,3_to_4,500_to_750,Aggregator,,0,0,0,NCD_0,0,AGGREGATOR,OTHERS,,-1.543189,-1.5431885268929
0,0,0.213698630136986,2022,200000+,AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,OTHERS,RIYADH,25_to_35,NON-LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Aggregator,,0,0,0,NCD_0,0,AGGREGATOR,OTHERS,,-1.543189,-1.5431885268929
0,0,0.213698630136986,2022,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,MAZDA,RIYADH,35_to_45,NON-LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Aggregator,,0,0,0,NCD_0,0,AGGREGATOR,OTHERS,,-1.543189,-1.5431885268929
0,0,0.191780821917808,2022,50000,AGENCY,PRIVATE CAR,NEW,FEMALE,INDIAN_AND_CHINESE,OTHERS,CENTRAL,55+,NON-LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-1.651402,-1.65140211153313
0,0,0.213698630136986,2022,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,OTHERS,RIYADH,25_to_35,NON-LEASING,Sedan,2_to_3,2500_to_5000,Aggregator,,0,0,0,NCD_0,0,AGGREGATOR,OTHERS,,-1.543189,-1.5431885268929
0,0,0.213698630136986,2022,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,CENTRAL,25_to_35,NON-LEASING,Sedan,2_to_3,2500_to_5000,Aggregator,,0,0,0,NCD_0,0,AGGREGATOR,OTHERS,,-1.543189,-1.5431885268929
0,0,0.0904109589041096,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,CENTRAL,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.40339,-2.40338979211601
0,0,0.0904109589041096,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,OTHERS,EASTERN,45_to_55,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.40339,-2.40338979211601
0,0,0.0904109589041096,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,SOUTH,35_to_45,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.40339,-2.40338979211601
0,0,0.0904109589041096,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,RIYADH,35_to_45,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.40339,-2.40338979211601
0,0,0.0904109589041096,2022,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,TOYOTA,SOUTH,45_to_55,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.40339,-2.40338979211601
0,0,0.0904109589041096,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,NORTH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.40339,-2.40338979211601
0,0,0.0904109589041096,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,MECCA,55+,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-2.40339,-2.40338979211601
0,0,0.0904109589041096,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,JEDDAH,45_to_55,LEASING,Sedan,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.40339,-2.40338979211601
0,0,0.0904109589041096,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,MECCA,45_to_55,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-2.40339,-2.40338979211601
0,0,0.0904109589041096,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,KHOBAR&DAMMAM,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-2.40339,-2.40338979211601
0,0,0.180821917808219,2022,200000+,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,WESTERN,25_to_35,LEASING,Jeeps_4x4,0_to_1,5000+,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-1.710243,-1.71024261155607
0,0,0.208219178082192,2022,200000+,NON_AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,OTHERS,RIYADH,25_to_35,NON-LEASING,Sedan,0_to_1,1500_to_2000,Aggregator,,0,0,0,NCD_0,0,AGGREGATOR,OTHERS,,-1.569164,-1.56916401329616
0,0,0.210958904109589,2022,50000,NON_AGENCY,PRIVATE CAR,NEW,FEMALE,EUROPE,OTHERS,RIYADH,35_to_45,NON-LEASING,Jeeps_4x4,3_to_4,750_to_1000,Aggregator,,0,0,0,NCD_0,0,AGGREGATOR,OTHERS,,-1.556092,-1.55609193172881
0,0,0.191780821917808,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,RIYADH,21_to_25,LEASING,Sedan,0_to_1,5000+,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-1.651402,-1.65140211153313
0,0,0.210958904109589,2022,100000,NON_AGENCY,PRIVATE CAR,NEW,MALE,USA,OTHERS,RIYADH,45_to_55,NON-LEASING,Jeeps_4x4,5+,1000_to_1500,Aggregator,,0,0,0,NCD_0,0,AGGREGATOR,OTHERS,,-1.556092,-1.55609193172881
0,0,0.208219178082192,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,USA,OTHERS,RIYADH,25_to_35,NON-LEASING,Jeeps_4x4,3_to_4,500_to_750,Aggregator,,0,0,0,NCD_0,0,AGGREGATOR,OTHERS,,-1.569164,-1.56916401329616
0,0,0.0876712328767123,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,SOUTH,45_to_55,LEASING,Sedan,1_to_2,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-2.434161,-2.43416145078276
